FECHA,DAILY_ENERGY_CONSUMPTION_KWH,HOUSEHOLD_TXT,INTERVENTION_BOOLEAN,HOUSEHOLD_SIZE_INT,HOUSEHOLD_INCOME_INT,MEAN_TEMPERATURE_C,MEAN_RELATIVE_HUMIDITY_PERC,MEAN_WIND_SPEED_MS,MAX_TEMPERATURE_C,MEAN_RELATIVE_HUMIDITY_PERC,MAX_WIND_SPEED_MS,MIN_TEMPERATURE_C,MIN_RELATIVE_HUMIDITY_PERC,MIN_WIND_SPEED_MS,PUBLIC_HOLIDAY_BOOLEAN,SCHOOL_HOLIDAY_BOOLEAN,HOUSEHOLD_NET_SOLAR_RADIATION_kWh,SIMULATED_ENERGY_CONSUMPTION_kWh,DAY_OF_THE_WEEK_INT,WEEKDAY_INT,ENTHALPY_GRADIENT_COOLING_DEHUM_kJperKg
2020-10-06,9.484399999999997,H68X277,1,3,12000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,1737.6810000000007,138.39691222300902,5,0,38.700189634042374
2020-10-06,24.7198,H79X301,0,3,9000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,1737.6810000000007,138.39691222300902,5,0,38.700189634042374
2020-10-06,5.4524,H27X279,0,3,2500,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,1096.354,123.70918922359293,5,0,38.700189634042374
2020-10-06,37.1054,H26X278,1,3,12000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,377.83,150.83029889941642,5,0,38.700189634042374
2020-10-06,7.496500000000001,H26X287,1,2,12000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2631.96,129.46113393533182,5,0,38.700189634042374
2020-10-06,4.7296000000000005,H16X278,1,2,4500,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2631.96,129.46113393533182,5,0,38.700189634042374
2020-10-06,15.080700000000006,H92X280,0,3,9000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2631.96,129.46113393533182,5,0,38.700189634042374
2020-10-06,11.1099,H62X287,0,3,12000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2631.96,129.46113393533182,5,0,38.700189634042374
2020-10-06,3.4787000000000012,H04X281,0,2,9000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2631.96,129.46113393533182,5,0,38.700189634042374
2020-10-06,23.099200000000003,H02X281,0,3,12000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,387.809,151.08225336376043,5,0,38.700189634042374
2020-10-06,6.600899999999998,H67X279,1,3,9000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2987.616,128.78429197801336,5,0,38.700189634042374
2020-10-06,12.090600000000006,H21X279,0,3,9000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2987.616,128.78429197801336,5,0,38.700189634042374
2020-10-06,13.018399999999998,H05X281,1,2,9000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2987.784,132.94500371403078,5,0,38.700189634042374
2020-10-06,8.124199999999998,H22X278,0,3,9000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2987.784,132.94500371403078,5,0,38.700189634042374
